ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
14500
ITEM: BOX BOUNDS pp pp pp
3.7207493638130273e-01 5.8167050975323079e+01
3.7207493638130273e-01 5.8167050975323079e+01
3.7207493638130273e-01 5.8167050975323079e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.2875935869      10.0000000000
2 1       7.0986489480       9.0000000000
3 1       7.3062021806      11.0000000000
4 1       6.8701324472       7.0000000000
5 1       7.2426756385      10.0000000000
6 1       6.9611636554       8.0000000000
7 1       7.0960846454      10.0000000000
8 1       7.1438368793       8.0000000000
9 1       6.8198572413      10.0000000000
10 1       7.5907644855      10.0000000000
11 1       7.1825176238       9.0000000000
12 1       7.4989909049      11.0000000000
13 1       7.4324766832      11.0000000000
14 1       7.6593848842      12.0000000000
15 1       7.6026204957       8.0000000000
16 1       7.9881203930      12.0000000000
17 1       6.7146583763       8.0000000000
18 1       7.6173504236      10.0000000000
19 1       7.0467242781      11.0000000000
20 1       7.6744071818      10.0000000000
21 1       6.6703769099       9.0000000000
22 1       6.3271225439       9.0000000000
23 1       6.8625871934       8.0000000000
24 1       6.7296565196      10.0000000000
25 1       7.1667043049       9.0000000000
26 1       7.2627666719      10.0000000000
27 1       7.4503047796       7.0000000000
28 1       7.7202866898       9.0000000000
29 1       7.6626844215       9.0000000000
30 1       7.0438510129       9.0000000000
31 1       7.2110834574       9.0000000000
32 1       7.6537009001      10.0000000000
33 1       7.0312007773       8.0000000000
34 1       7.0080377581      10.0000000000
35 1       7.3028850759      10.0000000000
36 1       7.4113714615      11.0000000000
37 1       7.4168748762       9.0000000000
38 1       7.5364306542       8.0000000000
39 1       6.7628417335       9.0000000000
40 1       8.6770397484       9.0000000000
41 1       7.2292921050      13.0000000000
42 1       7.0594336575       8.0000000000
43 1       7.7402929725      10.0000000000
44 1       7.2564143523       8.0000000000
45 1       7.3052202466      10.0000000000
46 1       7.6734499943      13.0000000000
47 1       7.6854924990       9.0000000000
48 1       7.2918562511       8.0000000000
49 1       6.8714238734       7.0000000000
50 1       7.8135180084      10.0000000000
51 1       6.8864139544       8.0000000000
52 1       7.3367788791      10.0000000000
53 1       7.8103505560       7.0000000000
54 1       7.2081316572      10.0000000000
55 1       7.2677039164      10.0000000000
56 1       7.1154417795       8.0000000000
57 1       7.3183206319       8.0000000000
58 1       7.1723679334       9.0000000000
59 1       6.8115099937       9.0000000000
60 1       7.2366681210      12.0000000000
61 1       7.1173259099       9.0000000000
62 1       7.4847032376      10.0000000000
63 1       7.2502254912       8.0000000000
64 1       7.3255382269       9.0000000000
65 1       7.6659930073      10.0000000000
66 1       7.1284821075       8.0000000000
67 1       7.4885984968      10.0000000000
68 1       7.0966728871      10.0000000000
69 1       6.8369449288       7.0000000000
70 1       6.9100942849       9.0000000000
71 1       7.1352394956       8.0000000000
72 1       7.0388726368       9.0000000000
73 1       7.0488220189       9.0000000000
74 1       7.0326128203      11.0000000000
75 1       7.3954883180       9.0000000000
76 1       6.6803384384      10.0000000000
77 1       7.2290147651      11.0000000000
78 1       7.4946110090      10.0000000000
79 1       6.4567297214      10.0000000000
80 1       7.3751244515       7.0000000000
81 1       7.1625044756       9.0000000000
82 1       6.9904034703       8.0000000000
83 1       7.2464002356       9.0000000000
84 1       7.3486570479       9.0000000000
85 1       7.4443128636      12.0000000000
86 1       7.2552991030      11.0000000000
87 1       7.0071241655       9.0000000000
88 1       7.2501225214      11.0000000000
89 1       6.6515485586       8.0000000000
90 1       7.6223491825       9.0000000000
91 1       7.1084402262       9.0000000000
92 1       7.7308255718       9.0000000000
93 1       7.6414278014      11.0000000000
94 1       6.9688856239       9.0000000000
95 1       7.4979790045       8.0000000000
96 1       7.3696600437       6.0000000000
97 1       6.7415180359       8.0000000000
98 1       7.4777394178      10.0000000000
99 1       7.3062019446       8.0000000000
100 1       7.4746125270      11.0000000000
101 1       7.0835426517       8.0000000000
102 1       7.4733378080       9.0000000000
103 1       7.2503047626       8.0000000000
104 1       7.4021290212      10.0000000000
105 1       7.3086961980       9.0000000000
106 1       7.6298881060      10.0000000000
107 1       7.1811435656      10.0000000000
108 1       6.6332541667       9.0000000000
109 1       7.3350764029      10.0000000000
110 1       7.7280331911       9.0000000000
111 1       7.2373643659       8.0000000000
112 1       7.7183208904      11.0000000000
113 1       6.9893070525       8.0000000000
114 1       6.9839658749       8.0000000000
115 1       6.8774799402       8.0000000000
116 1       7.4744273276      10.0000000000
117 1       7.1685728226       7.0000000000
118 1       7.3658636791       9.0000000000
119 1       7.8789172573       9.0000000000
120 1       6.8571953032       8.0000000000
121 1       7.5561907215       8.0000000000
122 1       7.8860514697       9.0000000000
123 1       7.5717283081       6.0000000000
124 1       7.5371652153      10.0000000000
125 1       7.2144169945      10.0000000000
126 1       6.9748882768      10.0000000000
127 1       6.9818327204       9.0000000000
128 1       6.7772222961       9.0000000000
129 1       7.1205622925       8.0000000000
130 1       7.4606921994       8.0000000000
131 1       7.0766896853       9.0000000000
132 1       7.4604278253       8.0000000000
133 1       7.0208911569       8.0000000000
134 1       6.9399907027       9.0000000000
135 1       6.7192011467       9.0000000000
136 1       6.9696317884       9.0000000000
137 1       7.3273916461       8.0000000000
138 1       6.9738418841       8.0000000000
139 1       6.9682932526      12.0000000000
140 1       7.2677838185       9.0000000000
141 1       7.1540525522      10.0000000000
142 1       7.0572050188       8.0000000000
143 1       6.9437221495       7.0000000000
144 1       7.0118047267      10.0000000000
145 1       6.8571531749       9.0000000000
146 1       7.0725168691       7.0000000000
147 1       7.2899508827      10.0000000000
148 1       6.9237724644       8.0000000000
149 1       8.2326826406      12.0000000000
150 1       7.2801483133       9.0000000000
151 1       7.5708600458       7.0000000000
152 1       7.3765121207      11.0000000000
153 1       7.0393406832      10.0000000000
154 1       7.5519885899       9.0000000000
155 1       7.2304686427       9.0000000000
156 1       7.3664350557       8.0000000000
157 1       6.9654951096      12.0000000000
158 1       7.6862433321      10.0000000000
159 1       6.9844972738      11.0000000000
160 1       7.3360907580       9.0000000000
161 1       7.7507939254       8.0000000000
162 1       7.4358898060      10.0000000000
163 1       7.7093981275       9.0000000000
164 1       7.3146975746       9.0000000000
165 1       6.6082597664       8.0000000000
166 1       6.8209152536       8.0000000000
167 1       7.2994475856       7.0000000000
168 1       7.6301404318       9.0000000000
169 1       7.9406272939       7.0000000000
170 1       6.7493333532       7.0000000000
171 1       7.2736847513       7.0000000000
172 1       7.0562450058       8.0000000000
173 1       7.3411906212       9.0000000000
174 1       7.4328036134      11.0000000000
175 1       7.3027455576       9.0000000000
176 1       7.1294279131      10.0000000000
177 1       7.8025756508       9.0000000000
178 1       6.8151138802       9.0000000000
179 1       7.1568563140       7.0000000000
180 1       6.9648869480       9.0000000000
181 1       7.1432936815      11.0000000000
182 1       7.2686336412      10.0000000000
183 1       7.0244181037       8.0000000000
184 1       8.0276757078      13.0000000000
185 1       7.4861225001       8.0000000000
186 1       7.2087797569       8.0000000000
187 1       7.3395873356       9.0000000000
188 1       7.2821502082      10.0000000000
189 1       7.1913578906       8.0000000000
190 1       7.3261427952       9.0000000000
191 1       7.4282344702      11.0000000000
192 1       6.8758561915       8.0000000000
193 1       7.1042494112       8.0000000000
194 1       6.8964638035      11.0000000000
195 1       7.0477681321       9.0000000000
196 1       6.6403029306       8.0000000000
197 1       6.9805656870      10.0000000000
198 1       7.7597649593       9.0000000000
199 1       6.8377801497       8.0000000000
