ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
14500
ITEM: BOX BOUNDS pp pp pp
2.1766422827988308e-01 5.8321461683408501e+01
2.1766422827988308e-01 5.8321461683408501e+01
2.1766422827988308e-01 5.8321461683408501e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.5079626603      10.0000000000
2 1       7.2737686339      10.0000000000
3 1       6.9892135293       9.0000000000
4 1       7.4085614608       9.0000000000
5 1       7.0545837449       8.0000000000
6 1       7.5308601724      10.0000000000
7 1       7.3647938680       9.0000000000
8 1       7.4643237233      12.0000000000
9 1       7.4581795125      10.0000000000
10 1       7.4181265449       9.0000000000
11 1       7.1767092679       7.0000000000
12 1       7.2740334279      10.0000000000
13 1       7.0625849318      11.0000000000
14 1       7.5834938806       9.0000000000
15 1       7.2447277423       8.0000000000
16 1       8.8348685506      12.0000000000
17 1       7.7337691618      12.0000000000
18 1       7.4619025058       9.0000000000
19 1       6.5429431667      10.0000000000
20 1       8.2599511045       9.0000000000
21 1       6.7557747729       9.0000000000
22 1       7.5942400822       8.0000000000
23 1       7.1724605207       8.0000000000
24 1       6.5281991280       8.0000000000
25 1       7.6137366211      10.0000000000
26 1       7.1986228261      10.0000000000
27 1       8.0398580550       8.0000000000
28 1       7.5417954231       9.0000000000
29 1       7.4667163386       7.0000000000
30 1       7.6362740147      10.0000000000
31 1       7.0595192260       9.0000000000
32 1       8.3271886610      11.0000000000
33 1       7.2818483921       9.0000000000
34 1       7.3077416799      10.0000000000
35 1       7.5572832862      11.0000000000
36 1       7.3230223701      10.0000000000
37 1       7.1399946394      10.0000000000
38 1       7.3459303831       7.0000000000
39 1       7.2844282166       7.0000000000
40 1       8.0556060194       8.0000000000
41 1       7.1708154331       8.0000000000
42 1       7.9733676922       9.0000000000
43 1       7.1480044306       8.0000000000
44 1       7.2275629367       8.0000000000
45 1       7.6039362608       8.0000000000
46 1       7.5973596331       9.0000000000
47 1       7.0142153634      10.0000000000
48 1       7.0909115383      10.0000000000
49 1       7.3550869427       9.0000000000
50 1       7.6875149838       9.0000000000
51 1       6.6251897072       7.0000000000
52 1       7.2383441562       9.0000000000
53 1       7.1361431183       8.0000000000
54 1       7.3119782125      11.0000000000
55 1       6.8956993901      10.0000000000
56 1       7.9744384499       9.0000000000
57 1       7.0237732938       8.0000000000
58 1       6.7267032976      10.0000000000
59 1       7.2926398940      10.0000000000
60 1       7.7403887224      12.0000000000
61 1       7.3138045342       8.0000000000
62 1       6.9518544087      10.0000000000
63 1       7.2393534875       9.0000000000
64 1       7.6688547887      10.0000000000
65 1       7.5582472275       9.0000000000
66 1       7.3354681331       8.0000000000
67 1       7.5842223130      10.0000000000
68 1       6.7423994400       8.0000000000
69 1       7.2193152515       8.0000000000
70 1       7.2041897132       8.0000000000
71 1       7.2832262883       8.0000000000
72 1       6.8727652554       8.0000000000
73 1       8.3100037011      15.0000000000
74 1       7.0600170072      10.0000000000
75 1       7.8964984629       7.0000000000
76 1       7.3874001495      10.0000000000
77 1       7.3318804587       9.0000000000
78 1       7.2443761092       8.0000000000
79 1       7.5827003492      10.0000000000
80 1       7.2680338059       8.0000000000
81 1       7.6696232407       9.0000000000
82 1       6.4634419763      10.0000000000
83 1       7.6618581818      10.0000000000
84 1       7.3046846332       9.0000000000
85 1       7.5293122465      10.0000000000
86 1       6.8107346044       9.0000000000
87 1       7.6938238751       9.0000000000
88 1       7.1985330046       9.0000000000
89 1       7.1017400833       8.0000000000
90 1       8.0854052549       8.0000000000
91 1       6.8524734733       9.0000000000
