ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
225226
ITEM: BOX BOUNDS pp pp pp
1.4831850564312177e-01 6.0109487069205429e+01
1.4831850564312177e-01 6.0109487069205429e+01
1.4831850564312177e-01 6.0109487069205429e+01
ITEM: ENTRIES c_voro[1] c_voro[2] c_voro[3]
   6188.0000000000   13521.0000000000       0.0511903007 
   6188.0000000000     959.0000000000       8.2789915624 
   6188.0000000000   13389.0000000000       7.4423242446 
   6188.0000000000   13730.0000000000       1.6278929585 
   6188.0000000000    6789.0000000000       5.0323679656 
   6188.0000000000    9391.0000000000       0.9335620523 
   6188.0000000000   12332.0000000000       2.9472439667 
   6188.0000000000   12474.0000000000       6.1001727156 
   6188.0000000000   13289.0000000000       0.4405055131 
   6188.0000000000    5056.0000000000       2.2598102119 
   6188.0000000000    3766.0000000000       0.6824247477 
   6188.0000000000    9724.0000000000       0.5569272341 
   6188.0000000000   13202.0000000000      16.6620168452 
   6188.0000000000   10851.0000000000       1.9015311618 
   6188.0000000000    5116.0000000000       0.5512805393 
   6188.0000000000    6007.0000000000       1.9772175860 
   6188.0000000000    9722.0000000000       0.3996947145 
   6188.0000000000    4225.0000000000       1.6927093462 
   6188.0000000000   12452.0000000000       0.2625796771 
   6188.0000000000   13760.0000000000       1.9262489261 
   6188.0000000000   13894.0000000000       0.1317308691 
   6188.0000000000    2636.0000000000       0.0012578039 
   6188.0000000000   10064.0000000000       1.8030183949 
   8049.0000000000    7889.0000000000       0.9170939252 
   8049.0000000000    6524.0000000000       2.9514798718 
   8049.0000000000    6546.0000000000       1.8229790471 
   8049.0000000000    3818.0000000000       3.0622520886 
   8049.0000000000    2562.0000000000       6.9422428298 
   8049.0000000000    4395.0000000000       0.2068333528 
   8049.0000000000    9567.0000000000       4.0284331837 
   8049.0000000000   13730.0000000000       4.1291694789 
   8049.0000000000    4307.0000000000       0.8820088463 
   8049.0000000000    5116.0000000000       1.9979690064 
   8049.0000000000    1244.0000000000       6.1331735833 
   8049.0000000000    6508.0000000000       2.9203270307 
   8049.0000000000    9283.0000000000       2.2676597004 
   8049.0000000000    3921.0000000000       0.0161561517 
   8049.0000000000    6007.0000000000       0.4544187627 
   8049.0000000000     283.0000000000       0.0002670171 
   8049.0000000000   12031.0000000000       2.8551155260 
   8049.0000000000    6458.0000000000       1.0734111890 
   8049.0000000000    2328.0000000000       0.2324879452 
   2562.0000000000    6524.0000000000       5.7525776134 
   2562.0000000000    8049.0000000000       6.9422428298 
   2562.0000000000    3818.0000000000       6.1004580077 
   2562.0000000000    4919.0000000000       0.0041084421 
   2562.0000000000    4307.0000000000       7.4718419991 
   2562.0000000000   13730.0000000000       0.3344054514 
   2562.0000000000    4395.0000000000       0.3420462294 
   4307.0000000000    9264.0000000000       0.7031908195 
   4307.0000000000    4454.0000000000       1.8350592678 
   4307.0000000000   13730.0000000000       5.0351225897 
   4307.0000000000    4317.0000000000       3.1760917690 
   4307.0000000000    3818.0000000000       3.3326491114 
   4307.0000000000    4395.0000000000       2.7970212522 
   4307.0000000000    8049.0000000000       0.8820088463 
   4307.0000000000    2562.0000000000       7.4718419991 
   4307.0000000000    3875.0000000000       1.7018466442 
   4307.0000000000   11784.0000000000       2.4241718160 
   4307.0000000000    3677.0000000000       5.5861280879 
   4307.0000000000    4919.0000000000       0.7548752237 
   4307.0000000000    9567.0000000000       0.7747249751 
   4307.0000000000    6524.0000000000       1.6764225145 
   3457.0000000000    6546.0000000000       0.0207466690 
   3457.0000000000    5033.0000000000       5.4210859970 
   3457.0000000000    4395.0000000000       7.1516266998 
   3457.0000000000   11784.0000000000       0.0345552849 
   3457.0000000000    6537.0000000000       0.5084003149 
   3457.0000000000    7889.0000000000       0.0091415278 
   3457.0000000000    3821.0000000000       6.8124441117 
   3457.0000000000    6524.0000000000       5.7095928444 
   3457.0000000000    6712.0000000000       0.7021870086 
   6524.0000000000    4919.0000000000       1.9057192418 
   6524.0000000000    6537.0000000000       0.0933370504 
   6524.0000000000    3821.0000000000       2.7073543689 
   6524.0000000000    7889.0000000000       3.8703289819 
   6524.0000000000    7310.0000000000       2.3569173963 
   6524.0000000000    3818.0000000000       3.8407224920 
   6524.0000000000    8049.0000000000       2.9514798718 
   6524.0000000000    2562.0000000000       5.7525776134 
   6524.0000000000    4416.0000000000       0.0381694751 
   6524.0000000000    6546.0000000000       1.9108747073 
   6524.0000000000    3457.0000000000       5.7095928444 
   6524.0000000000    4395.0000000000       2.1110114294 
   6524.0000000000    2386.0000000000       0.0004753712 
   6524.0000000000   11784.0000000000       0.4884790828 
   6524.0000000000    4307.0000000000       1.6764225145 
   6524.0000000000    3786.0000000000       0.0646586872 
   6524.0000000000    1258.0000000000       0.0087299530 
   6524.0000000000    5033.0000000000       1.4350562071 
   6524.0000000000       2.0000000000       0.5592384265 
   5033.0000000000    7889.0000000000       1.3608740192 
   5033.0000000000    6819.0000000000       2.3237664073 
   5033.0000000000    1258.0000000000       5.3408794957 
   5033.0000000000    3535.0000000000       0.0703929239 
   5033.0000000000    9175.0000000000       2.0987836467 
   5033.0000000000    5879.0000000000       0.6726418496 
   5033.0000000000     602.0000000000       0.2955633926 
   5033.0000000000    5770.0000000000       0.4784196722 
   5033.0000000000    4395.0000000000       3.1230609162 
   5033.0000000000    6712.0000000000       3.2361364380 
   5033.0000000000    3457.0000000000       5.4210859970 
   5033.0000000000    2479.0000000000       0.2634368483 
   5033.0000000000    6546.0000000000       2.3491092744 
   5033.0000000000    6524.0000000000       1.4350562071 
   5033.0000000000    3821.0000000000       3.2135132389 
   5033.0000000000    6056.0000000000       1.6318314973 
   5033.0000000000    4405.0000000000       0.0194891728 
   5033.0000000000    9405.0000000000       2.2801249460 
   6712.0000000000    9405.0000000000       2.8244568906 
   6712.0000000000    4405.0000000000       0.6157955590 
   6712.0000000000    4749.0000000000       0.0608010558 
   6712.0000000000   14005.0000000000       8.8496541924 
   6712.0000000000    2479.0000000000       6.8448413829 
   6712.0000000000    3821.0000000000       3.6956552176 
   6712.0000000000    5033.0000000000       3.2361364380 
   6712.0000000000    3457.0000000000       0.7021870086 
   6712.0000000000    9175.0000000000       2.5092164116 
   6712.0000000000    6648.0000000000       0.3104918160 
   6712.0000000000    6014.0000000000       0.1847775599 
   6712.0000000000    6594.0000000000       0.4300075488 
   6712.0000000000    4395.0000000000       1.6300634256 
   6712.0000000000   14438.0000000000       6.4955721547 
   6712.0000000000    7561.0000000000       0.5236069183 
   6712.0000000000    7999.0000000000       0.5091769293 
   6712.0000000000    6826.0000000000       1.3894829203 
   6712.0000000000    2591.0000000000       0.0408105839 
   6712.0000000000    4385.0000000000       0.1691786930 
   5829.0000000000    8467.0000000000       1.4350405402 
   5829.0000000000   14350.0000000000       1.0374929085 
   5829.0000000000   14367.0000000000       4.5922654900 
   5829.0000000000    6826.0000000000       0.6380896147 
   5829.0000000000   14208.0000000000       6.6405852948 
   5829.0000000000    7561.0000000000       2.3334778282 
   5829.0000000000   14499.0000000000       6.8715470632 
   5829.0000000000    6686.0000000000       2.0341449719 
   5829.0000000000   14005.0000000000       2.0624055354 
   5829.0000000000    2803.0000000000       7.0633276762 
   5829.0000000000    4547.0000000000       0.7400834429 
   5829.0000000000    4749.0000000000       2.2743155418 
