ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
15000
ITEM: BOX BOUNDS pp pp pp
1.9224357463801311e-01 6.0495760792628957e+01
1.9224357463801311e-01 6.0495760792628957e+01
1.9224357463801311e-01 6.0495760792628957e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.9026041375       9.0000000000
2 1       6.8443795175      11.0000000000
3 1       7.2960947599       7.0000000000
4 1       6.9180864351      11.0000000000
5 1       7.2320446037       8.0000000000
6 1       6.6630350300       8.0000000000
7 1       6.6052135609       9.0000000000
8 1       7.2228331205      10.0000000000
9 1       7.3772033521      11.0000000000
10 1       7.4020792587       9.0000000000
11 1       7.0690568991      10.0000000000
12 1       7.1779674304      10.0000000000
13 1       7.4501610743       7.0000000000
14 1       7.3241041492       9.0000000000
15 1       7.4640562760      10.0000000000
16 1       7.6807956075       8.0000000000
17 1       7.0691090829       8.0000000000
18 1       7.2052485553      10.0000000000
19 1       7.5781926026       7.0000000000
20 1       6.6050943035       8.0000000000
21 1       7.3004212029       7.0000000000
22 1       7.6205636546       8.0000000000
23 1       7.2014137223       9.0000000000
24 1       7.1221452167       8.0000000000
25 1       7.3450821071       8.0000000000
26 1       7.6379280041       9.0000000000
27 1       7.3993153480       7.0000000000
28 1       7.1583832643       8.0000000000
29 1       7.5370960162       9.0000000000
30 1       7.1473525665       8.0000000000
31 1       7.3056878362       8.0000000000
32 1       7.0028290158       8.0000000000
33 1       6.6880059072       8.0000000000
34 1       7.0537844385      10.0000000000
35 1       7.3111055117       9.0000000000
36 1       7.8980491781      10.0000000000
37 1       7.6799715744      10.0000000000
38 1       7.1195440433       9.0000000000
39 1       7.6163102414      10.0000000000
40 1       7.5189224252       8.0000000000
41 1       7.1087715473       9.0000000000
42 1       7.3995042561       9.0000000000
43 1       7.1107963463      10.0000000000
44 1       6.8839822115       9.0000000000
45 1       8.0131369138      11.0000000000
46 1       6.7475071863       9.0000000000
47 1       7.2232543318       8.0000000000
48 1       7.1924456883      10.0000000000
49 1       7.3284613774      10.0000000000
50 1       7.1721449343       9.0000000000
51 1       7.6168187755       8.0000000000
52 1       7.1869083942       7.0000000000
53 1       7.0348038226       7.0000000000
54 1       7.6958900728       7.0000000000
55 1       7.8824350894      10.0000000000
56 1       7.6171504076       9.0000000000
57 1       7.2672229820      10.0000000000
58 1       7.4765416387      11.0000000000
59 1       6.8655057839       8.0000000000
60 1       7.5466026489       7.0000000000
61 1       7.2849473187       9.0000000000
62 1       7.4613128061       9.0000000000
63 1       7.8444910030      10.0000000000
64 1       7.5796497015       8.0000000000
65 1       7.7837223225       8.0000000000
66 1       7.4999572515       9.0000000000
67 1       6.7855832140      10.0000000000
68 1       7.0181379685       9.0000000000
69 1       7.5232332468      10.0000000000
70 1       7.2679129244       9.0000000000
71 1       7.9398653614      11.0000000000
72 1       7.0768529120       9.0000000000
73 1       7.9165365470       8.0000000000
74 1       7.0744283891       9.0000000000
75 1       7.2768966475       8.0000000000
76 1       7.7150897184      13.0000000000
77 1       7.1716231006       7.0000000000
78 1       7.0369222479      10.0000000000
79 1       7.5007562793      10.0000000000
80 1       6.7507328544       7.0000000000
81 1       7.5770908106      11.0000000000
82 1       7.2898970453      10.0000000000
83 1       7.5246483905       9.0000000000
84 1       7.3254996884      10.0000000000
85 1       7.5730133700       9.0000000000
86 1       6.8394668716      10.0000000000
87 1       7.1580316464      10.0000000000
88 1       7.3009707802       8.0000000000
89 1       7.3879336288       8.0000000000
90 1       7.0547195246      10.0000000000
91 1       7.5895240130       9.0000000000
92 1       7.3373587658       9.0000000000
93 1       6.7969559712       9.0000000000
94 1       7.5333647716       8.0000000000
95 1       6.7392963445      10.0000000000
96 1       7.5018670736       9.0000000000
97 1       7.3956784534       8.0000000000
98 1       7.1722704690       8.0000000000
99 1       6.8794119141       8.0000000000
100 1       7.3620772468      10.0000000000
101 1       7.6379822384       9.0000000000
102 1       7.5795746168       9.0000000000
103 1       7.2549541074       7.0000000000
104 1       7.2019725491       7.0000000000
105 1       6.5083431624       8.0000000000
106 1       7.6611233332      10.0000000000
107 1       7.5455597723       9.0000000000
108 1       7.0308741613       8.0000000000
109 1       7.3778727865       8.0000000000
110 1       7.1352502100       8.0000000000
111 1       7.6054735632       8.0000000000
112 1       6.8761968627       9.0000000000
113 1       6.9180486156      10.0000000000
114 1       8.0642465037       9.0000000000
115 1       7.8779759570       9.0000000000
116 1       7.2645503821       9.0000000000
117 1       7.1181458764      11.0000000000
118 1       7.3629209408      12.0000000000
119 1       7.3754217695       8.0000000000
120 1       7.4903721359       9.0000000000
121 1       7.6633549809      10.0000000000
122 1       7.5020531451      10.0000000000
123 1       7.2139758828      10.0000000000
124 1       7.5786883336      10.0000000000
125 1       7.0505381656       9.0000000000
126 1       7.6748547899       9.0000000000
127 1       7.6709662071      10.0000000000
128 1       7.7919161609       9.0000000000
129 1       7.5102629700       8.0000000000
130 1       6.9972898892       9.0000000000
131 1       7.1305711277       9.0000000000
132 1       6.7777649394       8.0000000000
133 1       7.2660360498      11.0000000000
134 1       7.1692855167       8.0000000000
135 1       7.2418950839      11.0000000000
136 1       7.2657168941      10.0000000000
137 1       7.1900983799       8.0000000000
138 1       7.6204451705      11.0000000000
139 1       7.0234793123       8.0000000000
140 1       7.5539685923       8.0000000000
141 1       7.4447221235      10.0000000000
142 1       7.4572676531      10.0000000000
143 1       6.9864467289       8.0000000000
144 1       8.0568481447       8.0000000000
145 1       7.6037448661      12.0000000000
146 1       7.0211698294      10.0000000000
147 1       6.8666886355       9.0000000000
148 1       7.0492337292       8.0000000000
149 1       6.9276321436       7.0000000000
150 1       6.8780734885      11.0000000000
151 1       7.2453097246       6.0000000000
152 1       7.3647153257       8.0000000000
153 1       7.3921674263       9.0000000000
154 1       8.6899696438       9.0000000000
155 1       7.3846815452       9.0000000000
156 1       6.5603036797       9.0000000000
157 1       6.8422984710      11.0000000000
158 1       8.0483562382       9.0000000000
159 1       6.7432631905       8.0000000000
160 1       8.0038740118       8.0000000000
161 1       7.5251007826       7.0000000000
