ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
233582
ITEM: BOX BOUNDS pp pp pp
-3.8070261109913872e-01 5.9535337656268574e+01
-3.8070261109913872e-01 5.9535337656268574e+01
-3.8070261109913872e-01 5.9535337656268574e+01
ITEM: ENTRIES c_voro[1] c_voro[2] c_voro[3]
  10173.0000000000   14980.0000000000       4.0656833296 
  10173.0000000000    3478.0000000000       5.9521328338 
  10173.0000000000    9641.0000000000       0.7881504829 
  10173.0000000000    3854.0000000000       2.0079406101 
  10173.0000000000   11780.0000000000       0.2430636307 
  10173.0000000000    4374.0000000000       2.0492937188 
  10173.0000000000    5798.0000000000       1.6637306485 
  10173.0000000000    7182.0000000000       0.5116945139 
  10173.0000000000    6689.0000000000       2.4448692388 
  10173.0000000000   10351.0000000000       2.4065847158 
  10173.0000000000    2544.0000000000       0.3885939441 
  10173.0000000000    1036.0000000000       6.3670031167 
  10173.0000000000   12428.0000000000       1.1283618579 
  10173.0000000000     657.0000000000       0.0893918077 
  10173.0000000000    8985.0000000000       1.1961032173 
  10173.0000000000   11952.0000000000       0.0135012830 
  10173.0000000000   11905.0000000000       0.2870642985 
  10173.0000000000    4530.0000000000       2.1964445637 
  10173.0000000000    1005.0000000000       0.2611749904 
   9641.0000000000    7319.0000000000       1.3905057836 
   9641.0000000000    4517.0000000000       0.1623887429 
   9641.0000000000   13454.0000000000       4.4629356993 
   9641.0000000000   14980.0000000000       4.9893289723 
   9641.0000000000    6689.0000000000       1.0014230455 
   9641.0000000000    5798.0000000000       1.6886017283 
   9641.0000000000   10173.0000000000       0.7881504829 
   9641.0000000000   14355.0000000000       2.1048030797 
   9641.0000000000    4374.0000000000       1.2124105960 
   9641.0000000000    3778.0000000000       0.0838450826 
   9641.0000000000    1434.0000000000       6.2630283108 
   9641.0000000000   11912.0000000000       1.1548479187 
   9641.0000000000    3478.0000000000       5.3473397660 
   9641.0000000000   11780.0000000000       0.7663838317 
   3478.0000000000    5798.0000000000       0.0906987029 
   3478.0000000000   10173.0000000000       5.9521328338 
   3478.0000000000    9641.0000000000       5.3473397660 
   3478.0000000000   14355.0000000000       0.1333204491 
   3478.0000000000   11780.0000000000       5.9394982762 
   3478.0000000000    4374.0000000000       4.6720581536 
   3478.0000000000    6689.0000000000       1.7024840300 
   3478.0000000000   14980.0000000000       0.0173513775 
   3478.0000000000    3854.0000000000       0.2088788961 
   2544.0000000000   12773.0000000000       0.2200349959 
   2544.0000000000    5798.0000000000       6.3980806038 
   2544.0000000000    6528.0000000000       5.6466542804 
   2544.0000000000   10173.0000000000       0.3885939441 
   2544.0000000000   10351.0000000000       6.1923091524 
   2544.0000000000    7182.0000000000       5.0009761938 
   2544.0000000000   12833.0000000000       0.5514874989 
   2544.0000000000   14775.0000000000       0.0415866402 
   7182.0000000000    3778.0000000000       0.1316716165 
   7182.0000000000   12833.0000000000       4.0496747283 
   7182.0000000000    5798.0000000000       1.2170351259 
   7182.0000000000     657.0000000000       6.4796145335 
   7182.0000000000    4777.0000000000       1.0802949065 
   7182.0000000000    2544.0000000000       5.0009761938 
   7182.0000000000    4374.0000000000       1.9561654001 
   7182.0000000000   10351.0000000000       1.8085182296 
   7182.0000000000   14775.0000000000       4.1405140051 
   7182.0000000000   10460.0000000000       0.2109019242 
   7182.0000000000    5381.0000000000       1.1859744351 
   7182.0000000000   12428.0000000000       1.3348228218 
   7182.0000000000    6528.0000000000       1.7304018484 
   7182.0000000000   10173.0000000000       0.5116945139 
   7182.0000000000    3862.0000000000       0.4272064428 
   7182.0000000000    3959.0000000000       1.0490552438 
   7182.0000000000   13668.0000000000       1.7834751733 
   5798.0000000000   11952.0000000000       1.0271580446 
   5798.0000000000   14980.0000000000       2.0359639001 
   5798.0000000000   12773.0000000000       5.1150662956 
   5798.0000000000    7319.0000000000       1.0683946662 
   5798.0000000000    3778.0000000000       0.5017904222 
   5798.0000000000   12833.0000000000       2.5268538988 
   5798.0000000000    1434.0000000000       5.0569139205 
   5798.0000000000    4548.0000000000       1.4952685798 
