ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
15000
ITEM: BOX BOUNDS pp pp pp
-1.7910241647707892e-01 6.1847808766330601e+01
-1.7910241647707892e-01 6.1847808766330601e+01
-1.7910241647707892e-01 6.1847808766330601e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.3332832781       8.0000000000
2 1       6.8937989607       9.0000000000
3 1       7.4134495829       9.0000000000
4 1       7.3394710072       9.0000000000
5 1       7.3477010545       9.0000000000
6 1       7.2135996939       9.0000000000
7 1       7.4442024513      10.0000000000
8 1       6.9545782000       7.0000000000
9 1       7.9369177482      11.0000000000
10 1       7.2635415037       8.0000000000
11 1       7.3112308558      10.0000000000
12 1       7.3401279501       7.0000000000
13 1       7.5775338253       9.0000000000
14 1       8.1730664661       8.0000000000
15 1       7.2745386754       9.0000000000
16 1       7.5454126132       8.0000000000
17 1       7.7193731655       9.0000000000
18 1       7.1874325110       9.0000000000
19 1       7.0808060687       8.0000000000
20 1       7.3346010516       7.0000000000
21 1       7.2652102439       9.0000000000
22 1       6.8528998758       9.0000000000
23 1       7.1301663123       7.0000000000
24 1       7.3286354809       7.0000000000
25 1       7.2533822834      10.0000000000
26 1       7.0816917112      10.0000000000
27 1       7.3826383616      10.0000000000
28 1       7.1079457617       7.0000000000
29 1       7.3276651154      12.0000000000
30 1       7.6567100411      10.0000000000
31 1       7.3387675273       7.0000000000
32 1       7.7162800027       8.0000000000
33 1       7.7691884325       8.0000000000
34 1       7.2244672281       7.0000000000
35 1       7.1373889953      10.0000000000
36 1       7.4915076445       8.0000000000
37 1       7.6065293535       9.0000000000
38 1       8.1347271752      12.0000000000
39 1       7.0334579741       7.0000000000
40 1       8.5931772105       9.0000000000
41 1       7.4413775093       9.0000000000
42 1       7.2229211271       7.0000000000
43 1       7.2466341356      10.0000000000
44 1       7.2502912266       7.0000000000
45 1       8.2598445837      10.0000000000
46 1       7.0373003317       9.0000000000
47 1       6.9974164622       8.0000000000
48 1       7.2529941729       8.0000000000
49 1       7.3162729058       8.0000000000
50 1       7.1884183053       8.0000000000
51 1       7.4457920959       9.0000000000
52 1       7.5013635412      11.0000000000
53 1       7.6480124064      10.0000000000
54 1       7.3388970310       6.0000000000
55 1       7.0082889757       8.0000000000
56 1       7.0129341954       9.0000000000
57 1       7.4477514038       9.0000000000
58 1       7.0400727561       9.0000000000
59 1       6.9865633209      11.0000000000
60 1       7.5987770195       8.0000000000
61 1       6.9657357954       9.0000000000
62 1       7.5726310926       7.0000000000
63 1       7.0131438466       9.0000000000
64 1       7.7748622450      10.0000000000
65 1       6.7747515870       7.0000000000
66 1       7.2941848370       9.0000000000
67 1       7.1208992598       9.0000000000
68 1       7.3293697712       9.0000000000
69 1       7.1878495700      11.0000000000
70 1       6.9464538387       9.0000000000
71 1       7.3982717824      10.0000000000
72 1       6.9673691904       9.0000000000
73 1       7.6497779741      11.0000000000
74 1       7.6764224737       9.0000000000
75 1       8.0957067941       9.0000000000
76 1       7.6452662101       8.0000000000
77 1       7.5155646638      10.0000000000
78 1       7.4923566684       8.0000000000
79 1       7.9105798112       9.0000000000
80 1       7.2966715037       9.0000000000
81 1       7.6135708168      10.0000000000
82 1       7.3641070388       8.0000000000
83 1       7.4912008588       8.0000000000
84 1       7.6839117928       9.0000000000
85 1       7.8467024074       9.0000000000
86 1       7.0956417507       8.0000000000
87 1       7.1368860642       8.0000000000
88 1       7.9987752055       8.0000000000
89 1       7.1552534849       9.0000000000
90 1       7.3978115734      10.0000000000
91 1       7.1841220223       9.0000000000
92 1       7.3948431621       7.0000000000
93 1       7.0692852832       7.0000000000
94 1       7.2186449610      10.0000000000
95 1       7.6247221863       9.0000000000
96 1       7.6931072342      10.0000000000
97 1       7.5119098977       8.0000000000
98 1       7.6515252033       6.0000000000
99 1       6.7741729991       9.0000000000
100 1       7.3265090668       9.0000000000
101 1       6.6101719966       9.0000000000
102 1       6.9836033765       7.0000000000
103 1       7.1560123101       8.0000000000
104 1       7.2672091329       9.0000000000
105 1       7.8016743679       9.0000000000
106 1       7.3987113045       8.0000000000
107 1       6.9633625781       8.0000000000
108 1       7.1097520601       9.0000000000
109 1       7.4444534680       9.0000000000
110 1       7.7292176143       8.0000000000
111 1       6.9911746724       9.0000000000
112 1       7.2633186806       8.0000000000
113 1       7.4575593979       6.0000000000
114 1       7.0866132240       8.0000000000
115 1       7.1886440644       7.0000000000
116 1       7.7000732181       9.0000000000
