ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
226340
ITEM: BOX BOUNDS pp pp pp
-1.5247199081908391e-01 5.8691597902510566e+01
-1.5247199081908391e-01 5.8691597902510566e+01
-1.5247199081908391e-01 5.8691597902510566e+01
ITEM: ENTRIES c_voro[1] c_voro[2] c_voro[3]
  10646.0000000000    9625.0000000000       1.3848307853 
  10646.0000000000    9867.0000000000       2.9088372260 
  10646.0000000000   12365.0000000000       1.7244614257 
  10646.0000000000   13835.0000000000       3.9316672359 
  10646.0000000000    9597.0000000000       3.2675455041 
  10646.0000000000    2773.0000000000       6.3974882645 
  10646.0000000000   11850.0000000000       2.2177366916 
  10646.0000000000    3873.0000000000       2.5011812968 
  10646.0000000000    5920.0000000000       0.5255982957 
  10646.0000000000    6023.0000000000       0.2094961027 
  10646.0000000000    3933.0000000000       1.8119235984 
  10646.0000000000    1936.0000000000       5.4679709651 
  10646.0000000000   10283.0000000000       1.0697798095 
  10646.0000000000   10452.0000000000       3.1382664331 
  10646.0000000000    5024.0000000000       0.1457674892 
  10646.0000000000    4428.0000000000       0.0710726273 
   9714.0000000000    6037.0000000000       4.3419152206 
   9714.0000000000     369.0000000000       6.2300381231 
   9714.0000000000    8970.0000000000       1.7093085679 
   9714.0000000000    3873.0000000000       2.1765672959 
   9714.0000000000   11850.0000000000       1.6013081015 
   9714.0000000000    5920.0000000000       2.1139185337 
   9714.0000000000    9827.0000000000       2.2875422214 
   9714.0000000000    8645.0000000000       0.9185439343 
   9714.0000000000    5921.0000000000       0.7195265345 
   9714.0000000000    9710.0000000000       0.3408323739 
   9714.0000000000      85.0000000000       6.5852675463 
   9714.0000000000   11076.0000000000       2.2892136219 
   9714.0000000000   11779.0000000000       1.1260303255 
   9714.0000000000    3511.0000000000       0.4944093953 
   9714.0000000000    9740.0000000000       1.6099024858 
   9714.0000000000    8018.0000000000       0.0863531029 
   9714.0000000000    3919.0000000000       1.3935663676 
   9714.0000000000    2574.0000000000       0.0139205006 
    369.0000000000   13081.0000000000       0.1184259716 
    369.0000000000    8970.0000000000       5.6498971379 
    369.0000000000    9740.0000000000       5.7306915771 
    369.0000000000    8645.0000000000       0.0541015098 
    369.0000000000   11850.0000000000       6.2440328204 
    369.0000000000    6037.0000000000       0.0202437825 
    369.0000000000    9714.0000000000       6.2300381231 
    369.0000000000    5921.0000000000       0.4835996770 
    369.0000000000    3919.0000000000       0.2518986733 
    369.0000000000    7309.0000000000       0.0043246658 
   8970.0000000000    3812.0000000000       1.3186972977 
   8970.0000000000    1089.0000000000       5.8563559032 
   8970.0000000000    6037.0000000000       2.0417378294 
   8970.0000000000   13081.0000000000       4.3489578145 
   8970.0000000000    4367.0000000000       2.0436898868 
   8970.0000000000    9714.0000000000       1.7093085679 
   8970.0000000000     369.0000000000       5.6498971379 
   8970.0000000000    8645.0000000000       1.7987466028 
   8970.0000000000    9740.0000000000       1.1003979211 
   8970.0000000000    4291.0000000000       1.0063131208 
   8970.0000000000    6023.0000000000       1.0970831217 
   8970.0000000000     948.0000000000       0.0179543812 
   8970.0000000000    9827.0000000000       0.2406369185 
   8970.0000000000    6991.0000000000       2.0765645325 
   8970.0000000000   11850.0000000000       2.1295488032 
   8970.0000000000    2235.0000000000       0.0009264321 
   8970.0000000000    3919.0000000000       1.3332601361 
   8970.0000000000    3567.0000000000       0.0594073230 
  11850.0000000000    8645.0000000000       0.5812133346 
  11850.0000000000    9714.0000000000       1.6013081015 
  11850.0000000000     369.0000000000       6.2440328204 
  11850.0000000000    5921.0000000000       1.2823163506 
  11850.0000000000   13081.0000000000       1.3918549412 
  11850.0000000000    6023.0000000000       4.2176356441 
  11850.0000000000    8970.0000000000       2.1295488032 
  11850.0000000000    7309.0000000000       1.0346832126 
  11850.0000000000    9740.0000000000       1.2510925097 
  11850.0000000000   12115.0000000000       0.8869127735 
  11850.0000000000    3873.0000000000       1.6978854826 
  11850.0000000000      26.0000000000       0.6587742346 
  11850.0000000000   10283.0000000000       2.7864701511 
  11850.0000000000    5920.0000000000       0.1265782094 
  11850.0000000000   10646.0000000000       2.2177366916 
  11850.0000000000    3933.0000000000       0.9095955973 
  11850.0000000000   12717.0000000000       4.6827402567 
  11850.0000000000    2826.0000000000       0.0482098347 
  11850.0000000000    9867.0000000000       0.0382285781 
  11850.0000000000    9140.0000000000       1.8948729393 
  11850.0000000000    2773.0000000000       1.0644592142 
   6037.0000000000    9827.0000000000       0.4932405181 
   6037.0000000000    9714.0000000000       4.3419152206 
   6037.0000000000   11779.0000000000       0.4253598848 
   6037.0000000000    8018.0000000000       3.1072366200 
   6037.0000000000    4413.0000000000       0.2037884529 
   6037.0000000000   12150.0000000000       2.1501903217 
   6037.0000000000    2235.0000000000       6.7654588023 
   6037.0000000000   14493.0000000000       2.3442776383 
   6037.0000000000    9919.0000000000       2.8125320166 
   6037.0000000000    2574.0000000000       6.5437421725 
   6037.0000000000    3812.0000000000       0.4141582593 
   6037.0000000000    3919.0000000000       1.6629011610 
   6037.0000000000    4291.0000000000       2.6163618231 
   6037.0000000000    1089.0000000000       0.3650983609 
   6037.0000000000     369.0000000000       0.0202437825 
   6037.0000000000    8970.0000000000       2.0417378294 
   6037.0000000000    6536.0000000000       0.0009088996 
   6037.0000000000   11858.0000000000       0.0169995874 
   6037.0000000000    9710.0000000000       0.1977186388 
   2574.0000000000    8018.0000000000       6.8337377588 
   2574.0000000000    4413.0000000000       0.1416995077 
   2574.0000000000    6037.0000000000       6.5437421725 
   2574.0000000000    3919.0000000000       6.6717594601 
   2574.0000000000    3812.0000000000       0.0093181012 
   2574.0000000000    9919.0000000000       6.2069807891 
   2574.0000000000   12018.0000000000       0.5858243052 
   2574.0000000000    9714.0000000000       0.0139205006 
   2574.0000000000     337.0000000000       0.0211862824 
