ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
15000
ITEM: BOX BOUNDS pp pp pp
-6.4097943258449064e-01 5.9795614477739569e+01
-6.4097943258449064e-01 5.9795614477739569e+01
-6.4097943258449064e-01 5.9795614477739569e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.2565953816       9.0000000000
2 1       7.4055306848       9.0000000000
3 1       7.6026234244       7.0000000000
4 1       7.4322986265      10.0000000000
5 1       7.2430633665       8.0000000000
6 1       7.2480760195       7.0000000000
7 1       6.6026226281       9.0000000000
8 1       7.2234064452       8.0000000000
9 1       7.1466000077       7.0000000000
10 1       7.3079689110       9.0000000000
11 1       6.8761368243       8.0000000000
12 1       7.5131103656      10.0000000000
13 1       7.6050650906       9.0000000000
14 1       7.8644091415       8.0000000000
15 1       7.0949887884       9.0000000000
16 1       7.3698064640       8.0000000000
17 1       6.6664971223       8.0000000000
18 1       6.9630318338       9.0000000000
19 1       7.0191086197      11.0000000000
20 1       7.3135868240      11.0000000000
21 1       7.1513380424       9.0000000000
22 1       7.2059824596      11.0000000000
23 1       7.5435665552       9.0000000000
24 1       7.0893394320      10.0000000000
25 1       7.2227566855       9.0000000000
26 1       7.1652367728       9.0000000000
27 1       7.6572572848       9.0000000000
28 1       7.4499835018       9.0000000000
29 1       6.7573396100       8.0000000000
30 1       7.5865991478      10.0000000000
31 1       6.7503850832       9.0000000000
32 1       7.8492666456       9.0000000000
33 1       7.1845952703      10.0000000000
34 1       7.4634819043       9.0000000000
35 1       7.5384677777       9.0000000000
36 1       7.2476980156       8.0000000000
37 1       7.3041071040      10.0000000000
38 1       7.0106218474       8.0000000000
39 1       7.0811279351       9.0000000000
40 1       7.3998327400      11.0000000000
41 1       7.0335669983       8.0000000000
42 1       7.5374425231       8.0000000000
43 1       7.3077592715       8.0000000000
44 1       7.3067265176       9.0000000000
45 1       7.3912255648       7.0000000000
46 1       6.9936885794       9.0000000000
47 1       7.3657134158      11.0000000000
48 1       6.8233160537       8.0000000000
49 1       6.8595288342       9.0000000000
50 1       7.7511838314       8.0000000000
51 1       6.8254425418      10.0000000000
52 1       6.9949353525       9.0000000000
53 1       7.1815721810       8.0000000000
54 1       6.8270116880       9.0000000000
55 1       7.4731438472       9.0000000000
56 1       7.2249909288       9.0000000000
57 1       7.6609387733       9.0000000000
58 1       8.1271399309      10.0000000000
59 1       6.7736667538       7.0000000000
60 1       7.4924762667      10.0000000000
61 1       7.2920325346      11.0000000000
62 1       7.6575720088      10.0000000000
63 1       7.5427213641       9.0000000000
64 1       7.8443643140       9.0000000000
65 1       7.2459291029       8.0000000000
66 1       7.2899951888       8.0000000000
67 1       7.7092871737       9.0000000000
68 1       6.7167619742       8.0000000000
69 1       6.8741779972       9.0000000000
70 1       7.4453798132      10.0000000000
71 1       7.5790732584       9.0000000000
72 1       7.7025793454       9.0000000000
73 1       7.1339567762       8.0000000000
