ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
14500
ITEM: BOX BOUNDS pp pp pp
2.6018670820431211e-01 5.9263588407391261e+01
2.6018670820431211e-01 5.9263588407391261e+01
2.6018670820431211e-01 5.9263588407391261e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.1131384313       9.0000000000
2 1       6.9628807613      10.0000000000
3 1       7.4221198525      11.0000000000
4 1       6.7695053727       8.0000000000
5 1       8.2450465264       9.0000000000
6 1       7.6780311824       8.0000000000
7 1       7.3428600212      10.0000000000
8 1       7.2761939737      10.0000000000
9 1       6.8993909879       9.0000000000
10 1       6.8952627660      10.0000000000
11 1       7.2644590036       8.0000000000
12 1       7.1750581502      11.0000000000
13 1       7.0162550366       9.0000000000
14 1       8.1789028771       9.0000000000
15 1       7.1407043545       9.0000000000
16 1       7.4886491697      10.0000000000
17 1       7.3476206028      10.0000000000
18 1       6.9429194989      10.0000000000
19 1       7.0887879117       8.0000000000
20 1       7.7161144760       8.0000000000
21 1       7.3455243810       8.0000000000
22 1       6.9073141580       9.0000000000
23 1       7.4995891213       9.0000000000
24 1       7.5815790900      11.0000000000
25 1       7.3620889500       8.0000000000
26 1       7.4722177750       8.0000000000
27 1       8.2648808066       9.0000000000
28 1       6.5507539268       5.0000000000
29 1       7.8725399317      10.0000000000
30 1       7.2388956968       7.0000000000
31 1       7.6571010362       9.0000000000
32 1       6.6892798691       9.0000000000
33 1       7.4700923878      10.0000000000
34 1       7.1319495028       8.0000000000
35 1       7.6536453034      10.0000000000
36 1       8.0546494206      10.0000000000
37 1       7.9833240371       8.0000000000
38 1       7.2695147318       8.0000000000
39 1       7.4065643910      11.0000000000
40 1       7.2513435752       9.0000000000
41 1       7.2426007617       9.0000000000
42 1       7.2836456556      10.0000000000
43 1       6.9329294155       9.0000000000
44 1       7.2601431966      13.0000000000
45 1       7.0121613281      10.0000000000
46 1       7.2903859348       9.0000000000
47 1       7.2478015431      10.0000000000
48 1       7.8845402050       8.0000000000
49 1       7.7361453570      10.0000000000
50 1       6.8293335646       8.0000000000
51 1       7.2264409360       9.0000000000
52 1       6.8654236481       6.0000000000
53 1       7.0589987477       8.0000000000
54 1       7.4718649829       9.0000000000
55 1       6.6390722493      11.0000000000
56 1       7.3746519566       9.0000000000
57 1       7.0063723166       9.0000000000
58 1       7.1333890705       9.0000000000
59 1       7.3873093998       8.0000000000
60 1       7.7473935616       7.0000000000
61 1       7.4327674834       9.0000000000
62 1       7.2674349977       8.0000000000
63 1       7.3639494169      11.0000000000
64 1       7.3101543014      10.0000000000
65 1       7.2988057416       8.0000000000
66 1       7.1834247292      12.0000000000
67 1       7.2392768473      11.0000000000
68 1       7.3942030688       9.0000000000
69 1       7.4100975116       9.0000000000
70 1       7.2800547663       8.0000000000
71 1       7.4043247563       8.0000000000
72 1       7.2102357765       9.0000000000
73 1       7.4047059186      11.0000000000
74 1       7.5150452570       9.0000000000
75 1       7.3656430892       7.0000000000
76 1       7.3671046410       8.0000000000
77 1       7.3184819351      11.0000000000
78 1       7.2386995553      10.0000000000
79 1       7.0576896995       7.0000000000
80 1       6.9066420613       7.0000000000
81 1       7.2527187480      11.0000000000
82 1       7.9963903767      12.0000000000
83 1       7.8961810336       8.0000000000
84 1       6.6140071812       6.0000000000
85 1       7.3384837836       9.0000000000
86 1       6.9113154754      12.0000000000
87 1       6.8394894976      10.0000000000
88 1       7.4149091193      12.0000000000
89 1       7.8455099487       6.0000000000
90 1       7.4062710167       9.0000000000
91 1       7.1703314236       8.0000000000
92 1       7.3628483588      10.0000000000
93 1       7.5097401473       9.0000000000
94 1       7.6053155460       9.0000000000
95 1       7.3051529359       7.0000000000
96 1       7.6847309581      11.0000000000
97 1       7.3675853388      10.0000000000
98 1       7.1440530098       9.0000000000
99 1       7.0002551331      11.0000000000
100 1       7.1265043684       6.0000000000
101 1       6.8497130969       8.0000000000
102 1       7.3650148113       7.0000000000
103 1       7.3411198062       9.0000000000
104 1       7.5546249842      11.0000000000
105 1       7.4084698130      11.0000000000
106 1       7.3543921409       8.0000000000
107 1       7.3247242293       9.0000000000
108 1       7.1316064692       9.0000000000
109 1       7.3698689808      11.0000000000
110 1       6.7189631083       9.0000000000
111 1       8.0327164002      12.0000000000
112 1       6.8577101096       8.0000000000
113 1       7.1234849804       9.0000000000
114 1       7.5901304043      11.0000000000
115 1       7.6008217462      10.0000000000
116 1       7.4574717101       6.0000000000
117 1       7.6944159910       9.0000000000
118 1       7.2884891542      11.0000000000
119 1       7.7984958357       9.0000000000
120 1       7.4203511268       9.0000000000
121 1       7.8179201684      11.0000000000
122 1       7.1043468657       9.0000000000
123 1       7.6801839142      11.0000000000
124 1       6.9241541196       9.0000000000
125 1       7.1265880750       9.0000000000
126 1       7.4793426245      10.0000000000
127 1       7.6032689754      13.0000000000
128 1       7.4798817039       8.0000000000
129 1       7.1202938126       9.0000000000
130 1       6.9889166930       9.0000000000
131 1       7.1902897993      10.0000000000
132 1       7.2305892427      10.0000000000
133 1       7.0613462551      12.0000000000
134 1       7.6677413986       8.0000000000
135 1       7.3830765621      10.0000000000
136 1       7.3673715084       7.0000000000
137 1       7.1122933010      10.0000000000
138 1       7.4790110823       9.0000000000
139 1       6.9395646669       8.0000000000
140 1       7.4257197564      10.0000000000
141 1       7.7879988518      10.0000000000
142 1       7.1670656723      10.0000000000
143 1       7.5026679356       8.0000000000
144 1       7.1620161875       8.0000000000
145 1       6.8460853177       7.0000000000
146 1       6.7521522940       9.0000000000
147 1       7.2483824258      10.0000000000
148 1       7.6790044332       9.0000000000
149 1       7.0111302022       8.0000000000
150 1       7.9134147719       8.0000000000
151 1       7.1358149887       9.0000000000
152 1       6.6534983060       8.0000000000
153 1       7.4262475260       7.0000000000
154 1       7.1761703461      10.0000000000
155 1       7.7740776230      10.0000000000
156 1       7.5546547398      10.0000000000
157 1       6.8756716546       8.0000000000
158 1       7.3869169405       9.0000000000
159 1       7.0640887769      11.0000000000
160 1       7.1013351289       8.0000000000
161 1       7.6547309370       7.0000000000
162 1       7.4067372191      12.0000000000
163 1       6.7392621335      10.0000000000
164 1       6.7827691627       8.0000000000
165 1       7.5953987927      10.0000000000
166 1       6.9858897821       9.0000000000
167 1       7.9280247565       8.0000000000
168 1       7.5665127600       8.0000000000
169 1       7.7326965606      10.0000000000
170 1       7.6087544645      11.0000000000
171 1       7.2154450239      11.0000000000
172 1       7.0919327660       8.0000000000
173 1       7.2610397188      10.0000000000
174 1       7.1687501302       9.0000000000
175 1       7.0844178631      11.0000000000
176 1       7.0531296309       9.0000000000
177 1       7.8340900542       9.0000000000
178 1       7.0427627042       8.0000000000
179 1       7.3438374023       9.0000000000
180 1       7.0204694811      10.0000000000
181 1       7.1114110019       8.0000000000
182 1       7.6800729705       9.0000000000
183 1       7.1093242274       9.0000000000
184 1       7.7408140954       9.0000000000
185 1       6.9391993754      12.0000000000
186 1       7.5595176564      12.0000000000
187 1       7.4315928557       7.0000000000
188 1       6.6783977746       8.0000000000
189 1       7.2884040734       8.0000000000
190 1       6.8524974940       9.0000000000
191 1       7.1073481034      11.0000000000
192 1       7.2351211530      10.0000000000
193 1       7.0265823988       9.0000000000
194 1       7.2028652342       7.0000000000
195 1       7.1781759757       9.0000000000
196 1       7.6182956607       7.0000000000
197 1       7.1495116659       9.0000000000
198 1       7.3425611249       8.0000000000
199 1       7.8341579951       9.0000000000
200 1       7.4050480341       8.0000000000
201 1       7.0529483757       9.0000000000
202 1       7.1188642360      10.0000000000
203 1       7.8686423721       8.0000000000
204 1       6.9896756647       8.0000000000
205 1       7.3644957547      10.0000000000
206 1       6.8745638684       8.0000000000
207 1       7.3759118370      12.0000000000
208 1       7.3213957324      10.0000000000
209 1       6.6799944175       8.0000000000
210 1       7.4746397367      12.0000000000
211 1       6.9296127461      11.0000000000
212 1       7.4280290489       8.0000000000
213 1       7.3065936271      10.0000000000
214 1       7.3432328567       8.0000000000
215 1       7.8186187049       9.0000000000
216 1       7.7877291795       8.0000000000
217 1       8.0444929453      10.0000000000
218 1       6.9647558424       9.0000000000
219 1       6.8583969411       8.0000000000
220 1       7.1734927156       9.0000000000
221 1       7.5103254752      10.0000000000
222 1       7.4500127367       9.0000000000
223 1       7.8225147901       7.0000000000
224 1       7.0038908387       9.0000000000
225 1       6.7817317391       9.0000000000
226 1       6.8874938545       7.0000000000
227 1       6.8592237420       9.0000000000
228 1       7.2888229575       8.0000000000
229 1       6.9253746655       8.0000000000
230 1       8.2983935044      10.0000000000
231 1       7.2159994154       7.0000000000
232 1       6.8207128937       7.0000000000
233 1       7.3026995417       9.0000000000
234 1       6.7513851426       9.0000000000
235 1       7.2539134577       8.0000000000
236 1       7.6011163494      10.0000000000
237 1       7.0100815245       9.0000000000
238 1       7.0998871843      10.0000000000
239 1       7.7093582775       7.0000000000
240 1       7.3492431484      11.0000000000
241 1       7.0215693410      10.0000000000
242 1       7.0709560970       8.0000000000
243 1       6.9745227375       9.0000000000
244 1       7.2094238598       9.0000000000
245 1       7.2680171474       9.0000000000
246 1       7.2043940243      10.0000000000
247 1       7.1825775988      10.0000000000
248 1       7.3734981836       7.0000000000
249 1       6.9721246287       8.0000000000
250 1       6.7936678175       8.0000000000
251 1       7.9723563023      11.0000000000
252 1       7.7449613397       7.0000000000
253 1       7.7297552843      10.0000000000
254 1       7.3700780820       8.0000000000
255 1       7.7798764581      10.0000000000
256 1       7.6011414833       9.0000000000
257 1       7.7037811899       8.0000000000
258 1       7.9788625617      11.0000000000
259 1       7.2525700223       8.0000000000
260 1       7.6229592244      13.0000000000
261 1       7.1193018474       7.0000000000
262 1       7.4620839736       8.0000000000
263 1       7.2529975765       7.0000000000
264 1       7.1607531767      10.0000000000
265 1       7.7110152239       8.0000000000
266 1       7.3567088009      11.0000000000
267 1       7.5596949728      10.0000000000
268 1       7.1061545617      10.0000000000
269 1       7.5319353084       8.0000000000
270 1       7.5379807818       8.0000000000
