ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
15000
ITEM: BOX BOUNDS pp pp pp
-3.4791183003376602e-01 5.9502546875221171e+01
-3.4791183003376602e-01 5.9502546875221171e+01
-3.4791183003376602e-01 5.9502546875221171e+01
ITEM: ATOMS id type c_voro[1] c_voro[2]
1 1       7.7572829588       9.0000000000
2 1       7.5518558347      10.0000000000
3 1       7.4552158748       7.0000000000
4 1       7.3223009889       9.0000000000
5 1       6.9198370000       8.0000000000
6 1       7.7849468922       9.0000000000
7 1       7.2853615537      11.0000000000
8 1       7.7122019151      11.0000000000
9 1       7.1948212037       8.0000000000
10 1       7.1817637923       9.0000000000
11 1       7.0640061206      10.0000000000
12 1       7.0657036093       8.0000000000
13 1       7.0916808506       9.0000000000
14 1       6.9359134318       9.0000000000
15 1       7.1692885846       8.0000000000
16 1       7.5093826196       9.0000000000
17 1       6.9305640880       9.0000000000
18 1       7.8324946816      10.0000000000
19 1       7.9493477009      10.0000000000
20 1       7.3983364703      10.0000000000
21 1       7.6094482458      11.0000000000
22 1       7.3930274987      10.0000000000
23 1       7.7580893333       8.0000000000
24 1       7.0252347768       7.0000000000
25 1       7.2768387863      10.0000000000
26 1       7.1340500791      10.0000000000
27 1       7.6262248262      10.0000000000
28 1       7.9375989223      10.0000000000
29 1       7.6318208059      10.0000000000
30 1       7.2829925724       7.0000000000
31 1       7.0420607902      12.0000000000
32 1       7.5207261866       9.0000000000
33 1       8.0095546190       7.0000000000
34 1       7.5766786880      11.0000000000
35 1       7.3673969739       9.0000000000
36 1       6.8583070036       7.0000000000
37 1       7.5721510065      11.0000000000
38 1       7.3234774694       8.0000000000
39 1       7.4572347801      10.0000000000
40 1       7.4227889870      12.0000000000
41 1       6.8434968867       7.0000000000
42 1       7.4643233298      11.0000000000
43 1       7.3162757167       8.0000000000
44 1       7.5541759686       9.0000000000
45 1       7.6110918621       9.0000000000
46 1       6.8553515908       8.0000000000
47 1       7.2902598796       7.0000000000
48 1       6.6835362709       9.0000000000
49 1       7.6174214752       9.0000000000
50 1       7.5184548209      10.0000000000
51 1       7.2771903782       9.0000000000
52 1       7.5901010651       7.0000000000
53 1       7.2769201131       9.0000000000
54 1       7.2496989892      11.0000000000
55 1       7.3602441763      11.0000000000
56 1       7.0934089203      10.0000000000
57 1       6.7026775865       9.0000000000
58 1       6.8567637723       9.0000000000
59 1       7.2025770444       8.0000000000
60 1       6.9790365038       8.0000000000
61 1       7.1206660594      10.0000000000
62 1       7.7617029916      10.0000000000
63 1       7.5262648093      10.0000000000
64 1       7.1635044447       9.0000000000
65 1       7.1942715329      10.0000000000
66 1       7.7997219178       9.0000000000
67 1       7.7720049114      10.0000000000
68 1       6.8593662640       7.0000000000
69 1       6.8046355160      10.0000000000
70 1       7.1917329795      10.0000000000
71 1       6.9725167502       9.0000000000
72 1       7.7349845753      11.0000000000
73 1       7.1226772007       9.0000000000
74 1       7.1693784448      10.0000000000
75 1       7.4937583846       8.0000000000
76 1       7.1964541592       7.0000000000
77 1       7.5681524656       8.0000000000
78 1       7.3225671266      10.0000000000
79 1       7.3668778236      10.0000000000
80 1       7.1171493430       7.0000000000
81 1       7.2469676989       9.0000000000
82 1       7.1112453627       8.0000000000
83 1       7.4843849640       9.0000000000
84 1       7.2915066096      12.0000000000
85 1       7.2652133146       9.0000000000
86 1       6.9938807915      10.0000000000
87 1       7.9237068035      13.0000000000
88 1       6.6882139801       9.0000000000
89 1       7.3389384483      11.0000000000
90 1       7.2577238386      11.0000000000
91 1       7.1546848461       9.0000000000
92 1       7.4374811062       8.0000000000
93 1       7.2912413898       9.0000000000
94 1       7.3788851495       9.0000000000
95 1       7.5588597256       7.0000000000
96 1       7.1477401868       8.0000000000
97 1       7.5571847635       9.0000000000
98 1       6.9758648334       9.0000000000
99 1       7.1265783254       8.0000000000
100 1       8.4041787704      11.0000000000
101 1       7.1779613155       9.0000000000
102 1       7.3307188129       9.0000000000
103 1       7.2755371786      10.0000000000
104 1       7.4737062594       8.0000000000
105 1       7.5228206497       9.0000000000
106 1       7.0487342472       7.0000000000
107 1       7.3380227793       8.0000000000
108 1       6.7794190994       9.0000000000
109 1       7.1811668858       8.0000000000
110 1       7.0869767700       9.0000000000
111 1       7.5256547516      12.0000000000
112 1       7.1543014160       8.0000000000
113 1       7.4637637346      11.0000000000
114 1       7.2483963087       9.0000000000
115 1       7.2157514599       8.0000000000
116 1       7.6939493735       9.0000000000
117 1       6.8962536495      10.0000000000
118 1       7.6495414183       9.0000000000
119 1       7.1341999014       9.0000000000
120 1       6.9357667068      13.0000000000
121 1       7.0316540060      10.0000000000
122 1       8.2747086832      11.0000000000
123 1       7.1238863936      12.0000000000
124 1       7.1756876381       7.0000000000
125 1       6.5895864464       8.0000000000
126 1       7.5411683761       9.0000000000
127 1       7.4531047944       7.0000000000
128 1       6.9529486835       8.0000000000
129 1       7.3963971068      12.0000000000
130 1       7.2025767704       9.0000000000
131 1       7.3504719535      11.0000000000
132 1       7.6235971118       9.0000000000
133 1       6.9875095489       7.0000000000
134 1       7.0818239377       8.0000000000
135 1       7.0758182412       9.0000000000
136 1       7.7504180522       8.0000000000
137 1       6.9847733031       8.0000000000
138 1       7.3680192948       9.0000000000
139 1       7.2734606956       8.0000000000
140 1       6.9603416804       9.0000000000
141 1       7.2282031314       9.0000000000
142 1       7.7039756733       7.0000000000
143 1       6.7421160154       9.0000000000
144 1       7.9069102629      10.0000000000
145 1       7.2597245649       8.0000000000
146 1       7.2848331475       8.0000000000
147 1       7.2611694905       8.0000000000
148 1       7.3613305515       8.0000000000
149 1       7.4720629008       8.0000000000
150 1       7.4727342595      12.0000000000
151 1       7.1731089880       9.0000000000
152 1       7.4954044176       9.0000000000
153 1       6.9466952684       9.0000000000
154 1       7.0747654809       9.0000000000
155 1       7.6022496638      10.0000000000
156 1       6.9958865377       9.0000000000
157 1       7.3158560205      11.0000000000
158 1       7.7948997619       8.0000000000
159 1       7.7064867982       9.0000000000
160 1       7.3198414794       7.0000000000
161 1       7.3314744102       9.0000000000
162 1       7.3841387583      11.0000000000
163 1       7.2090408413      10.0000000000
164 1       7.5392353968      11.0000000000
165 1       7.6780969983       9.0000000000
166 1       7.8385377407      12.0000000000
167 1       7.0850590298       9.0000000000
168 1       6.8932398988       7.0000000000
169 1       7.3561789379       8.0000000000
170 1       7.2268263508      10.0000000000
171 1       7.1152095950       8.0000000000
172 1       6.6031115503       9.0000000000
173 1       7.8299117849       9.0000000000
174 1       7.8823628758      10.0000000000
175 1       7.6095856659       9.0000000000
176 1       7.4575478357       9.0000000000
177 1       7.1105707492       9.0000000000
178 1       8.1042490484       9.0000000000
179 1       7.5179253533      11.0000000000
180 1       7.3256264740       9.0000000000
181 1       7.6603375899       7.0000000000
182 1       6.8005320728       8.0000000000
183 1       6.9019626983       8.0000000000
184 1       7.6190052595       8.0000000000
185 1       7.4078735194       9.0000000000
186 1       7.3549209506       9.0000000000
187 1       7.8251011955       7.0000000000
188 1       6.7746776193       7.0000000000
189 1       7.6532132568       8.0000000000
190 1       7.3818408536      12.0000000000
191 1       7.0305706795      11.0000000000
192 1       6.6575549622       8.0000000000
193 1       7.4444602282      11.0000000000
194 1       7.4478153630      11.0000000000
195 1       6.7083105637       9.0000000000
196 1       7.3313394089       8.0000000000
197 1       7.1845059031      11.0000000000
198 1       7.3453160419       8.0000000000
199 1       7.3012197059       7.0000000000
200 1       7.2304082160       8.0000000000
201 1       6.9798707489       8.0000000000
202 1       7.7389136523       8.0000000000
203 1       7.2740418937       9.0000000000
204 1       6.9500527698       9.0000000000
205 1       7.9978317652       8.0000000000
206 1       7.1487390401       9.0000000000
207 1       7.1305655516       9.0000000000
208 1       7.0438692394       9.0000000000
209 1       7.4105581455      10.0000000000
210 1       7.0004996077       9.0000000000
211 1       7.2249268774       7.0000000000
212 1       7.5273789543      10.0000000000
213 1       6.8031009313       8.0000000000
214 1       6.9003332739      11.0000000000
215 1       7.1846472337       9.0000000000
216 1       7.3209232785       9.0000000000
217 1       7.3074538471       8.0000000000
218 1       7.5286333943       9.0000000000
219 1       6.9295067690       8.0000000000
220 1       7.4486996870       9.0000000000
221 1       7.8589192469      11.0000000000
222 1       6.9482122491       9.0000000000
223 1       7.0230837201       8.0000000000
224 1       7.7259810159       9.0000000000
225 1       7.4725537399       8.0000000000
226 1       7.3258685695      12.0000000000
227 1       7.2792209191       8.0000000000
228 1       7.0333426823      10.0000000000
229 1       7.3624117055       8.0000000000
230 1       7.6572016422       8.0000000000
231 1       7.1245629545       9.0000000000
232 1       7.6097506578      11.0000000000
233 1       7.3697951815      10.0000000000
234 1       7.2915890400       8.0000000000
235 1       6.7559760612       9.0000000000
236 1       7.7985063469      10.0000000000
237 1       7.2547047525      10.0000000000
238 1       7.6856503933      11.0000000000
239 1       7.0615076199       8.0000000000
240 1       7.1362418679      11.0000000000
241 1       7.6059683544       9.0000000000
242 1       6.9701749067       8.0000000000
243 1       7.3192851718      10.0000000000
244 1       7.2237492335       9.0000000000
245 1       8.1032140761       9.0000000000
246 1       6.9114506663       9.0000000000
247 1       6.6320972182       9.0000000000
248 1       6.8907636343       7.0000000000
249 1       7.7973331305       8.0000000000
250 1       7.0386631295       9.0000000000
251 1       7.5377483582       7.0000000000
252 1       7.3997091190       9.0000000000
253 1       7.5486970347       9.0000000000
254 1       7.5111112300       7.0000000000
255 1       7.1497441846      11.0000000000
256 1       7.3399603112      10.0000000000
257 1       7.3717071528      10.0000000000
258 1       7.6761741855      10.0000000000
259 1       6.9215268901       9.0000000000
260 1       7.3125453086       8.0000000000
261 1       7.2193792274       8.0000000000
262 1       7.7484273632       8.0000000000
263 1       7.8486065568       9.0000000000
264 1       7.2093470202       8.0000000000
265 1       6.8615819544       8.0000000000
266 1       7.0909285105       9.0000000000
267 1       7.6060514021       9.0000000000
268 1       7.0499387618      10.0000000000
269 1       7.5751714549       9.0000000000
270 1       7.5539152449       8.0000000000
271 1       7.2217236329       8.0000000000
272 1       7.0066820141       8.0000000000
273 1       7.0017849844      10.0000000000
274 1       7.8173364232       9.0000000000
275 1       7.0362197730       9.0000000000
276 1       7.1927436538       9.0000000000
277 1       6.7112485389       7.0000000000
278 1       7.3546156854       8.0000000000
279 1       7.3925873730       8.0000000000
280 1       7.3207268987      11.0000000000
281 1       6.8613758030       9.0000000000
282 1       7.2211964635      11.0000000000
283 1       7.5070425470       9.0000000000
284 1       6.8045315868       9.0000000000
285 1       8.4518120353      11.0000000000
286 1       6.8363975671       8.0000000000
287 1       7.1307720606       7.0000000000
288 1       7.4956476111       9.0000000000
289 1       7.4462270347      10.0000000000
290 1       7.0026604905      11.0000000000
291 1       7.5529989500      10.0000000000
292 1       7.6129655920       9.0000000000
293 1       7.4428487953       9.0000000000
294 1       7.1342180103      10.0000000000
295 1       7.2870013248       9.0000000000
296 1       7.7440657302      10.0000000000
297 1       7.0122188999      10.0000000000
298 1       7.0031195745       9.0000000000
299 1       7.9696187015       9.0000000000
300 1       7.4550573058       8.0000000000
301 1       7.4589034967      11.0000000000
302 1       6.9419751578       8.0000000000
303 1       7.4621692644       8.0000000000
304 1       7.4198433573      11.0000000000
305 1       7.3697659962       8.0000000000
306 1       7.1564728617       9.0000000000
307 1       7.8435277870       9.0000000000
308 1       7.8132167240       8.0000000000
309 1       6.9516210891       8.0000000000
310 1       7.2320222442       8.0000000000
311 1       7.2733365834       8.0000000000
312 1       6.9554026415       7.0000000000
313 1       7.6982112726       8.0000000000
314 1       7.1585457197       9.0000000000
315 1       7.7355697190       8.0000000000
316 1       7.1185670264       6.0000000000
317 1       7.2291832571       8.0000000000
318 1       7.3479597763       9.0000000000
319 1       7.8660651985      11.0000000000
320 1       6.6812759301       8.0000000000
321 1       7.4864585539       9.0000000000
322 1       7.2492946981      11.0000000000
323 1       7.2416207165       8.0000000000
324 1       7.3073988928       8.0000000000
325 1       7.5268147393      10.0000000000
326 1       7.3125508422       9.0000000000
327 1       7.5632750973       8.0000000000
328 1       6.9199975269      10.0000000000
329 1       7.2696688941       8.0000000000
330 1       7.6446486326      10.0000000000
331 1       7.2407591039      10.0000000000
332 1       7.8859478251       8.0000000000
333 1       7.3757695909      10.0000000000
334 1       7.6716928017       9.0000000000
335 1       6.8045647543      10.0000000000
336 1       7.5176090552       9.0000000000
337 1       7.2592502498      10.0000000000
338 1       7.1717532426       8.0000000000
339 1       7.4651759969       9.0000000000
340 1       7.2020144053       8.0000000000
341 1       6.8652069799      10.0000000000
342 1       7.7591752672      11.0000000000
343 1       6.9261838434       8.0000000000
344 1       7.2760806464      11.0000000000
345 1       8.2697099943      11.0000000000
346 1       7.5667722535       9.0000000000
347 1       7.9034296290       9.0000000000
348 1       7.7199109028       9.0000000000
349 1       7.4430628405       9.0000000000
350 1       7.1213420172       8.0000000000
351 1       7.4711696382       8.0000000000
352 1       7.1408870855       9.0000000000
353 1       7.3700621385       8.0000000000
354 1       7.7066626905       9.0000000000
355 1       7.7149204306       9.0000000000
356 1       7.3111672095       9.0000000000
357 1       7.3891617482      10.0000000000
358 1       7.7110661219       7.0000000000
359 1       6.9472192430       8.0000000000
360 1       8.2172392358      11.0000000000
361 1       6.9070001345       8.0000000000
362 1       7.1251271865       7.0000000000
363 1       7.8183146773      10.0000000000
364 1       7.3849683070       8.0000000000
365 1       7.1710596436       8.0000000000
366 1       7.5356279595      10.0000000000
367 1       7.7036760871      10.0000000000
368 1       6.7079819232      10.0000000000
369 1       7.4826393175      10.0000000000
370 1       7.1115110076       9.0000000000
371 1       7.6479116492       7.0000000000
372 1       7.1680985013      10.0000000000
373 1       7.1451317416      10.0000000000
374 1       6.9849814040       8.0000000000
375 1       7.3769641966      11.0000000000
376 1       7.5109031593      10.0000000000
377 1       6.8173698510      10.0000000000
378 1       7.4953519714       9.0000000000
379 1       7.3358877136      11.0000000000
380 1       7.5677460945       8.0000000000
381 1       7.1858665017      13.0000000000
382 1       6.8773990455       8.0000000000
383 1       7.4196884063       8.0000000000
384 1       7.3222809912      11.0000000000
385 1       7.0012632337       8.0000000000
386 1       7.5075200368       9.0000000000
387 1       7.1943186765      10.0000000000
388 1       7.2548877166       8.0000000000
389 1       6.9218113705       7.0000000000
390 1       7.0471863387      10.0000000000
