LAMMPS data file via write_data, version 29 Aug 2024, timestep = 0, units = metal

73805 atoms
6 atom types

0.4433767655705658 115.7481215266884 xlo xhi
0.4433767655705658 115.7481215266884 ylo yhi
0 250 zlo zhi

Masses

1 28.086
2 15.9994
3 40.078
4 22.99
5 39.1
6 12.011

Atoms # charge

2491 1 2.4 62.13310280303105 4.57647614062558 2.1530591277684428 0 0 0
9366 2 -1.2 2.9586347328334264 61.82120755083652 2.464249911399586 0 0 0
5966 2 -1.2 5.231498893635141 63.108069631975084 3.32869607786947 0 0 0
10252 2 -1.2 65.17291390623357 6.103713156484185 2.4930446966423663 0 0 0
1245 1 2.4 6.337360386270116 64.32688726203233 3.2837262582622624 0 0 0
5 1 2.4 8.868358663214016 5.65220322862419 1.771255237874882 0 0 0
992 1 2.4 4.227699813813848 59.83556975977104 6.159582104598613 0 0 0
12439 2 -1.2 62.83177436762857 3.238512094828602 2.0966748955457106 0 0 0
5017 2 -1.2 5.648846992605992 1.5123444921345757 5.290599301827997 0 0 0
4436 2 -1.2 9.258521493104688 4.090856889013946 2.306883573131649 0 0 0
12347 2 -1.2 8.869691720541283 63.26834449637384 5.828004114131363 0 0 0
8772 2 -1.2 3.1156916636944034 59.82600402431482 5.074687927103046 0 0 0
9254 2 -1.2 4.820032277902612 61.41456519301813 6.500955684416358 0 0 0
4633 2 -1.2 6.740985577936865 6.841391012072522 4.776114931587847 0 0 0
9538 2 -1.2 8.304671331854049 58.83076320491342 4.931126620878065 0 0 0
14063 4 0.6 3.547117739928879 4.858804689042261 4.901093738471427 1 0 0
3523 1 2.4 63.617506146120945 59.54833943141452 1.7390581559786893 0 0 0
9663 2 -1.2 64.26315446934291 1.1859549172717223 2.9765841494224636 0 0 0
3115 1 2.4 65.83506009791563 64.71655797264054 5.5072797400605635 0 0 0
2203 1 2.4 9.828928412851733 59.44409956639714 5.252878450199783 0 0 0
2564 1 2.4 64.47353207105458 0.7122237329176477 4.517867524489886 0 0 0
14241 4 0.6 60.28958472501331 6.7943687814619835 3.1802717369877826 0 1 0
12637 3 1.2 1.1337860906612682 61.122764534947144 4.002318749031164 0 0 0
4808 2 -1.2 1.6697595816307687 6.99215859222093 7.191202264767912 0 0 0
13662 4 0.6 2.730943551881183 59.10766647376166 2.647839807430214 0 -1 0
4221 2 -1.2 9.788500743802445 2.9507446069306824 6.258533156861126 0 0 0
6078 2 -1.2 9.761260235299355 59.497566375505 1.387950734186208 0 0 0
4155 2 -1.2 1.1252993031366445 7.13875524474845 1.4638654326214098 0 0 0
5491 2 -1.2 10.165036349635354 64.11585933627583 2.233780869889859 0 0 0
10580 2 -1.2 61.80100866432391 1.257645382293869 7.4504543913979795 0 0 0
4399 2 -1.2 1.3812807996882788 5.560157542491057 5.006188089403912 0 0 0
14346 4 0.6 58.94554716875424 4.953518409715757 0.8775662530506729 0 0 0
6409 2 -1.2 7.18915931239432 59.77094438833989 0.6245358062921785 0 0 0
13771 4 0.6 1.4629579011531746 1.286689397556366 7.318937428773306 1 0 0
10175 2 -1.2 62.537894053758755 0.974894097511882 0.9655489832545905 0 0 0
5270 2 -1.2 11.879569240355924 12.12663853720082 14.192524575791385 0 0 0
9670 2 -1.2 60.94656974556681 7.705840943556093 5.104419314281461 0 0 0
959 1 2.4 12.946411165712291 11.497766279669847 13.171262274246999 0 0 0
362 1 2.4 10.058720497548448 4.595249000349957 6.511520590575435 0 0 0
8184 2 -1.2 10.47517174307654 58.106950867911465 5.885840753269223 0 0 0
5757 2 -1.2 0.7967842832296372 7.037451070772707 11.8791978937525 0 0 0
3702 1 2.4 68.08939986882552 60.58685388798191 2.354445113301212 0 0 0
7320 2 -1.2 10.550695827369369 2.3649894318683002 3.8094035153815455 0 0 0
8916 2 -1.2 13.267450234961357 58.49683983222495 4.480632855128184 0 0 0
1479 1 2.4 13.868956732419926 1.7450853155917077 5.765688713288779 0 0 0
6826 2 -1.2 16.066477885326464 5.7548096279801095 3.398570587999277 0 0 0
1291 1 2.4 17.19724998361799 6.010335151614889 2.3917153837129206 0 0 0
6542 2 -1.2 11.728447188176913 61.25290302627973 1.876087125517144 0 0 0
7239 2 -1.2 17.597363704905565 4.5113678813358815 1.9068279663303735 0 0 0
2161 1 2.4 18.73641329124651 3.5955685465168994 1.2676722595917154 0 0 0
4303 2 -1.2 18.55136677739241 2.260033376078505 2.122333233526258 0 0 0
5098 2 -1.2 12.647608759279766 5.954419159148184 2.2689005904170756 0 0 0
10216 2 -1.2 14.59295894202105 2.9492067902355115 4.999111631695442 0 0 0
6992 2 -1.2 14.765269905305676 6.397741015633652 6.570927064162516 0 0 0
6009 2 -1.2 18.004956335192844 62.101467618247725 5.537455761579173 0 0 0
12907 3 1.2 70.08171961345579 7.247609218489578 6.422266045983225 0 0 0
582 1 2.4 18.38065177869563 1.1529739370338452 3.463899359027348 0 0 0
7287 2 -1.2 18.445076803286067 6.737465143707395 3.2334098564222384 0 0 0
6350 2 -1.2 11.462368926514003 62.68372379848675 6.068570148995508 0 0 0
10627 2 -1.2 12.776315718511327 2.104105046389907 6.77124301284355 0 0 0
3900 2 -1.2 14.349041653464859 3.9130255002637697 1.6810244698976926 0 0 0
956 1 2.4 12.977575303253325 62.25940203477057 1.4678497673919784 0 0 0
12708 3 1.2 16.58648178913278 4.650976034603119 7.2834338244676635 0 0 0
8013 2 -1.2 17.20572341226039 6.84004057174353 1.04218819350131 0 0 0
12835 3 1.2 15.801082294079007 60.34797500513354 2.9688949346621936 0 0 0
12557 3 1.2 14.123734380071735 5.244803067499278 4.663598016480346 0 0 0
1213 1 2.4 11.651440422050312 64.7616931360095 2.7382879548146764 0 0 0
13748 4 0.6 17.778300626467257 6.650431453444995 5.653871370687849 1 1 0
6390 2 -1.2 18.80629110867268 59.827329015364214 4.667498796959263 0 0 0
6059 2 -1.2 16.963551582107183 58.34634915644154 3.622212215182417 0 0 0
5868 2 -1.2 15.013532581815324 58.44192713550492 6.352419739237732 0 0 0
3965 2 -1.2 11.806280858090462 7.336714146555236 4.2316405661545495 0 0 0
9577 2 -1.2 71.20957837960161 7.593514284981909 14.371987542166647 0 0 0
4186 2 -1.2 16.913279833346575 10.899291007876224 14.718792015188782 0 0 0
5157 2 -1.2 19.33573788673433 8.798950687768984 8.679034507056656 0 0 0
3932 2 -1.2 5.944584293055864 7.939330839078362 2.533521021613108 0 0 0
2508 1 2.4 59.389713990830664 8.276101811330559 0.6403259365080305 0 0 0
8040 2 -1.2 65.75442848502148 7.8889428219167 6.887844601126324 0 0 0
12037 2 -1.2 63.10261972805169 71.95775190979836 6.832023385583907 0 0 0
6046 2 -1.2 5.294875270743023 66.13292882728685 6.694253797066327 0 0 0
2560 1 2.4 59.41830798101845 13.471830561711913 2.485963566099736 0 0 0
5846 2 -1.2 9.52200957491605 9.591064141345216 2.453445237640615 0 0 0
6079 2 -1.2 3.1610541158256447 67.49961718570894 6.465152691232147 0 0 0
3793 2 -1.2 4.720058095753288 9.84143491046018 4.444076181017223 0 0 0
289 1 2.4 5.7352738483948915 10.528245872346144 3.3630416382454307 0 0 0
4429 2 -1.2 7.21921137941521 10.174056429384692 3.695808569601111 0 0 0
9564 2 -1.2 62.54975045487898 10.498161537181934 1.923623772207423 0 0 0
6671 2 -1.2 5.305933412544597 12.210750539468764 3.699913292221337 0 0 0
6626 2 -1.2 4.123148488627808 71.2217069412225 1.549082688208777 0 0 0
11987 2 -1.2 66.9317326658778 68.2742855335932 5.027549191474563 0 0 0
609 1 2.4 8.765547353721598 9.723817371778582 3.91413210494465 0 0 0
9647 2 -1.2 65.62818869783987 12.125502845795342 2.0030545827987867 0 0 0
3 1 2.4 4.628221638165934 13.43803900904704 3.2965634790840386 0 0 0
9237 2 -1.2 3.0447503066972357 71.27220619770361 3.708998135755566 0 0 0
28 1 2.4 4.090873614079897 8.884788060573234 5.588579304716551 0 0 0
12651 3 1.2 9.4919420185604 69.81467680539885 6.561800661956696 0 0 0
4574 2 -1.2 8.758366747142109 8.185131703274664 4.447790248866819 0 0 0
5509 2 -1.2 1.2427959558274901 69.55513947612576 2.279213301177882 0 0 0
12506 3 1.2 7.820917436919442 70.73501993623441 3.9895185489709943 0 -1 0
7265 2 -1.2 6.829564388144893 12.09509810520068 6.351228720192271 0 0 0
13214 4 0.6 6.976602770431308 9.976792952614945 6.34532919376578 0 0 0
5154 2 -1.2 3.244119290990041 8.61618870025744 1.2267954414461375 0 0 0
2534 1 2.4 63.41187576672879 12.834155734668133 7.120237022539445 0 0 0
4842 2 -1.2 4.423247210008134 11.822716170434438 7.184648367196961 0 0 0
7159 2 -1.2 8.027158451219103 14.5829639879818 5.698756860474023 0 0 0
5067 2 -1.2 1.5566805811657503 14.38974015723748 1.0911396662076829 0 0 0
245 1 2.4 4.119328175454429 9.710382864710553 0.8150943601051657 0 0 0
11601 2 -1.2 58.314711053599844 60.769958926106185 12.061785864048005 0 0 0
683 1 2.4 17.7907302352732 12.069712428776704 8.692479431563438 0 0 0
5065 2 -1.2 0.8013245229262769 9.47196112435553 0.8959017080789657 0 0 0
1377 1 2.4 14.462655316848519 0.5568193026449006 0.6725217140313019 0 0 0
5764 2 -1.2 0.612952353322947 13.113251219223237 5.928592122627559 0 0 0
1307 1 2.4 0.762240341815676 6.750789939675305 6.049216279312208 0 0 0
8952 2 -1.2 19.32223191598832 71.03831515311214 4.495237067376465 0 0 0
