LAMMPS data file via write_data, version 29 Aug 2024, timestep = 1450350, units = metal

20300 atoms
5 atom types

0.13808228332239594 65.34800555102963 xlo xhi
0.13808228332239594 65.34800555102963 ylo yhi
0.13808228332239594 65.34800555102963 zlo zhi

Masses

1 28.086
2 15.9994
3 40.078
4 22.99
5 39.1

Atoms # charge

5348 2 -1.2 1.0416849481831698 12.947639091795354 5.46514848913429 0 0 0
5322 2 -1.2 4.35536064111161 8.830791037149517 7.798519702459704 0 0 0
7266 2 -1.2 7.398086012147921 9.865630182372184 5.065463494576381 0 0 1
18686 4 0.6 6.829833713233032 14.118966317180861 7.412102357493002 0 1 1
722 1 2.4 0.334062792659006 13.959631660427998 4.512538720355601 0 0 1
19594 4 0.6 7.215703993314385 14.92430665840135 1.3053104681678775 1 0 -1
15203 2 -1.2 4.849304535904706 13.5236099535338 8.334868303410438 1 0 1
18172 3 1.2 4.546503464017237 15.784019296683214 0.42524753272839716 1 0 0
2277 1 2.4 1.1434854790919824 11.879991805094361 8.389277416593501 0 0 0
18227 4 0.6 4.995080548930383 15.721610232077834 7.330862999469119 0 0 0
16960 2 -1.2 8.173028506169224 8.212649878189772 0.6063357663850866 1 1 0
7269 2 -1.2 7.197349817326232 10.551653522319715 1.9040386829103169 0 0 1
9316 2 -1.2 12.30833894616525 8.542022022102993 1.0073276582477204 0 1 1
18844 4 0.6 7.587321769534304 14.625872530249776 4.037708572700885 0 1 0
5755 2 -1.2 7.757159460186098 12.11043296371673 6.3624474213823214 0 0 1
18242 4 0.6 10.348659656004243 12.204067599409598 2.8160003415275323 0 -1 0
9134 2 -1.2 8.17486271095529 12.948089646717396 2.4593406416909733 0 1 1
6968 2 -1.2 9.605823943582115 10.41256649696267 0.8877319569297245 0 0 1
6130 2 -1.2 12.028492429339757 11.227957015681651 1.172538423267867 0 0 1
18475 4 0.6 10.025520530122451 9.466779110001962 4.605196447100695 0 -1 0
745 1 2.4 12.809404436633598 9.918296655944205 1.8683702228809187 0 0 1
9213 2 -1.2 10.154121940897937 11.983664050069907 5.14495140849664 0 1 1
9699 2 -1.2 12.421509352014564 10.021495169180369 3.4724577495471807 0 0 0
8612 2 -1.2 12.376417196357185 10.019107626626056 6.1723092306659595 0 1 0
11198 2 -1.2 13.857437787769605 13.667639586446615 2.600408908532312 0 0 1
14405 2 -1.2 13.54206369415482 12.10476885968814 4.84017678835427 1 0 1
6115 2 -1.2 9.581060166454671 10.31833609844436 7.096838321259975 0 0 1
1426 1 2.4 9.402408903002797 11.875523613114726 6.45821418121066 0 1 0
1368 1 2.4 13.15511992006771 10.423294824455608 4.92790148526641 0 1 0
5379 2 -1.2 13.67584877794574 14.996400444871991 6.575301820803661 0 0 0
9402 2 -1.2 9.964612575019299 13.00038648865202 7.544471382690825 0 0 0
440 1 2.4 8.085145357416584 9.948278394811291 0.6916937174936216 0 0 1
8244 2 -1.2 14.38717102340428 10.036875440313217 1.740437243720847 0 0 1
18640 4 0.6 12.313604169679135 13.038834101727385 7.076949904963231 0 1 1
8054 2 -1.2 13.503912737858645 16.248852253647847 1.781049654266747 0 0 1
428 1 2.4 14.273714740404033 14.88211733375517 1.649622134278507 0 0 1
581 1 2.4 10.301068558817127 9.467827866227712 8.201029001693732 0 0 0
1786 1 2.4 14.589073354231855 12.997666219876018 3.9973252851118453 0 0 0
6495 2 -1.2 18.525510526878314 14.766437439555611 14.908187582707852 0 0 0
17397 2 -1.2 17.817613476099616 0.28477203713204347 5.535743406951905 1 1 1
8399 2 -1.2 14.717404175832169 9.759459514021563 4.713964088898922 0 1 0
19840 4 0.6 15.881192313992301 11.363998721922199 1.121164136982066 0 0 2
9379 2 -1.2 17.83871825890107 15.50149720645793 0.4665359798768301 0 0 1
19705 4 0.6 19.55283672424888 10.365891012334089 3.323807429062983 2 0 1
10356 2 -1.2 17.159521490223153 13.055374952324858 1.0264921858465974 0 0 0
11309 2 -1.2 16.673034237438614 15.184056654286993 6.763316618761424 0 0 1
408 1 2.4 15.192823078657952 14.380955079396335 6.788238325891403 0 0 1
10176 2 -1.2 15.259523011159505 14.156711412083844 4.856200794243329 0 0 1
9251 2 -1.2 15.780488861369234 11.855860083593438 3.682183754373717 0 1 1
6100 2 -1.2 15.88692117202796 15.124348409075102 2.1420131174505284 0 0 1
5400 2 -1.2 17.183019070748646 10.423475208326638 5.442267737535024 0 0 0
14213 2 -1.2 17.02847863137975 9.56741300584984 3.0188941992230593 1 0 1
1846 1 2.4 17.126336674062472 9.893044890969666 7.0751579650466665 0 0 0
3553 1 2.4 19.863129075619707 14.19020624361533 3.3245696047359905 1 0 0
496 1 2.4 16.120737047684436 10.329343278380739 4.209812883817226 0 0 0
12323 2 -1.2 18.29147693895218 14.564131399487753 2.9104254426316545 0 0 1
8213 2 -1.2 20.674077590878223 14.325631644005446 1.8209698915674202 0 0 1
16893 2 -1.2 20.182627510845148 12.81229181568729 3.9583335755604274 1 1 0
13554 2 -1.2 15.637287278386177 10.195033523630725 7.556152597189991 1 0 0
2592 1 2.4 17.266795242618066 14.484812613101171 1.5761080254582631 0 0 1
